title,type,tenure,price,square_feet,price_per_square_feet,bedroom,bathroom,furnishing,launched_in,address,developer,description,project_link,image_link
Sky Trees Commercial,Shop / Office,Freehold,687003.24,894,768.46,0,0,Unfurnished,2019,"Indahwalk 3 Jalan Indah 15 Taman Bukit Indah, Bukit Indah, Iskandar Puteri, Johor",Bukit Indah (Johor) Sdn Bhd,"Integrated as part of the Sky Trees boutique suites residential development, the shop offices at the ground and first floors provide ample conveniences that are only a lift ride away for residents.",https://www.propertyguru.com.my/property-listing/project/sky-trees-commercial-for-sale-by-bukit-indah-johor-sdn-bhd-38861360,https://my1-cdn.pgimgs.com/project-listing-project/38861360/PLPHO.221551481.V550/Sky-Trees-Commercial-Iskandar-Puteri-Malaysia.jpg
Sky Trees Commercial,Shop / Office,Freehold,745004.48,904,824.12,0,0,Unfurnished,2019,"Indahwalk 3 Jalan Indah 15 Taman Bukit Indah, Bukit Indah, Iskandar Puteri, Johor",Bukit Indah (Johor) Sdn Bhd,"Integrated as part of the Sky Trees boutique suites residential development, the shop offices at the ground and first floors provide ample conveniences that are only a lift ride away for residents.",https://www.propertyguru.com.my/property-listing/project/sky-trees-commercial-for-sale-by-bukit-indah-johor-sdn-bhd-38861360,https://my1-cdn.pgimgs.com/project-listing-project/38861360/PLPHO.221551481.V550/Sky-Trees-Commercial-Iskandar-Puteri-Malaysia.jpg
Sky Trees Commercial,Shop / Office,Freehold,886002.83,1087,815.09,0,0,Unfurnished,2019,"Indahwalk 3 Jalan Indah 15 Taman Bukit Indah, Bukit Indah, Iskandar Puteri, Johor",Bukit Indah (Johor) Sdn Bhd,"Integrated as part of the Sky Trees boutique suites residential development, the shop offices at the ground and first floors provide ample conveniences that are only a lift ride away for residents.",https://www.propertyguru.com.my/property-listing/project/sky-trees-commercial-for-sale-by-bukit-indah-johor-sdn-bhd-38861360,https://my1-cdn.pgimgs.com/project-listing-project/38861360/PLPHO.221551481.V550/Sky-Trees-Commercial-Iskandar-Puteri-Malaysia.jpg
Sky Trees Commercial,Shop / Office,Freehold,952994.50,1174,811.75,0,0,Unfurnished,2019,"Indahwalk 3 Jalan Indah 15 Taman Bukit Indah, Bukit Indah, Iskandar Puteri, Johor",Bukit Indah (Johor) Sdn Bhd,"Integrated as part of the Sky Trees boutique suites residential development, the shop offices at the ground and first floors provide ample conveniences that are only a lift ride away for residents.",https://www.propertyguru.com.my/property-listing/project/sky-trees-commercial-for-sale-by-bukit-indah-johor-sdn-bhd-38861360,https://my1-cdn.pgimgs.com/project-listing-project/38861360/PLPHO.221551481.V550/Sky-Trees-Commercial-Iskandar-Puteri-Malaysia.jpg
Sky Trees Commercial,Shop / Office,Freehold,1283007.52,1604,799.88,0,0,Unfurnished,2019,"Indahwalk 3 Jalan Indah 15 Taman Bukit Indah, Bukit Indah, Iskandar Puteri, Johor",Bukit Indah (Johor) Sdn Bhd,"Integrated as part of the Sky Trees boutique suites residential development, the shop offices at the ground and first floors provide ample conveniences that are only a lift ride away for residents.",https://www.propertyguru.com.my/property-listing/project/sky-trees-commercial-for-sale-by-bukit-indah-johor-sdn-bhd-38861360,https://my1-cdn.pgimgs.com/project-listing-project/38861360/PLPHO.221551481.V550/Sky-Trees-Commercial-Iskandar-Puteri-Malaysia.jpg
Sky Trees Commercial,Shop / Office,Freehold,1523009.24,1916,794.89,0,0,Unfurnished,2019,"Indahwalk 3 Jalan Indah 15 Taman Bukit Indah, Bukit Indah, Iskandar Puteri, Johor",Bukit Indah (Johor) Sdn Bhd,"Integrated as part of the Sky Trees boutique suites residential development, the shop offices at the ground and first floors provide ample conveniences that are only a lift ride away for residents.",https://www.propertyguru.com.my/property-listing/project/sky-trees-commercial-for-sale-by-bukit-indah-johor-sdn-bhd-38861360,https://my1-cdn.pgimgs.com/project-listing-project/38861360/PLPHO.221551481.V550/Sky-Trees-Commercial-Iskandar-Puteri-Malaysia.jpg
Edelweiss Sofo & Serviced Residences,Service Residence,Leasehold,788997.64,692,1140.17,2,2,Unfurnished,2019,"Lot 52581 Persiaran Surian, Petaling Jaya, Selangor",Tropicana Indah Sdn Bhd,"Tropicana Gardens is a mixed development consisting of five residential towers, one office tower and a retail mall.Located in the vibrant Tropicana Indah, Tropicana Gardens truly embodies the meaning of integrated development. Catering to the modern urbanite, Tropicana Gardens offers a work, live, shop, play environment that is exciting yet homely by integrating the following components:Residential – 5 residential towers (Arnica, Bayberry, Cyperus, Dianthus, Edelweiss)Office – Tropicana Corporate Office Tower & Edelweiss Small Office Flexible Office (SOFO)Retail – Tropicana Gardens MallPublic Transportation – Surian MRT station (directly connected to Tropicana Gardens Mall)As an integrated development, Tropicana Gardens offers several amenities and perks for its residents from all walks of life. By integrating connectivity, inclusiveness and several green initiatives into the development, the draw for residents has grown exponentially since its establishment. On the local front, it is also a big draw for the young working adults, families with children as well as the retired looking for a peaceful and convenient locale.Phase 1 (Arnica Residences) was completed in 2016 followed by the rest of the phases (Bayberry, Cyperus, Dianthus and Tropicana Gardens Office Tower) in June 2020. The final phase, Edelweiss SOFO & Serviced Residences is open for sale now.",https://www.propertyguru.com.my/property-listing/project/edelweiss-sofo-serviced-residences-for-sale-by-tropicana-indah-sdn-bhd-34865888,https://my1-cdn.pgimgs.com/project-listing-project/34865888/PLPHO.228465035.V550/Edelweiss-Sofo-Serviced-Residences-Petaling-Jaya-Malaysia.jpg
Edelweiss Sofo & Serviced Residences,Service Residence,Leasehold,1034998.80,890,1162.92,3,2,Unfurnished,2019,"Lot 52581 Persiaran Surian, Petaling Jaya, Selangor",Tropicana Indah Sdn Bhd,"Tropicana Gardens is a mixed development consisting of five residential towers, one office tower and a retail mall.Located in the vibrant Tropicana Indah, Tropicana Gardens truly embodies the meaning of integrated development. Catering to the modern urbanite, Tropicana Gardens offers a work, live, shop, play environment that is exciting yet homely by integrating the following components:Residential – 5 residential towers (Arnica, Bayberry, Cyperus, Dianthus, Edelweiss)Office – Tropicana Corporate Office Tower & Edelweiss Small Office Flexible Office (SOFO)Retail – Tropicana Gardens MallPublic Transportation – Surian MRT station (directly connected to Tropicana Gardens Mall)As an integrated development, Tropicana Gardens offers several amenities and perks for its residents from all walks of life. By integrating connectivity, inclusiveness and several green initiatives into the development, the draw for residents has grown exponentially since its establishment. On the local front, it is also a big draw for the young working adults, families with children as well as the retired looking for a peaceful and convenient locale.Phase 1 (Arnica Residences) was completed in 2016 followed by the rest of the phases (Bayberry, Cyperus, Dianthus and Tropicana Gardens Office Tower) in June 2020. The final phase, Edelweiss SOFO & Serviced Residences is open for sale now.",https://www.propertyguru.com.my/property-listing/project/edelweiss-sofo-serviced-residences-for-sale-by-tropicana-indah-sdn-bhd-34865888,https://my1-cdn.pgimgs.com/project-listing-project/34865888/PLPHO.228465035.V550/Edelweiss-Sofo-Serviced-Residences-Petaling-Jaya-Malaysia.jpg
Edelweiss Sofo & Serviced Residences,Service Residence,Leasehold,1044000.24,908,1149.78,3,2,Unfurnished,2019,"Lot 52581 Persiaran Surian, Petaling Jaya, Selangor",Tropicana Indah Sdn Bhd,"Tropicana Gardens is a mixed development consisting of five residential towers, one office tower and a retail mall.Located in the vibrant Tropicana Indah, Tropicana Gardens truly embodies the meaning of integrated development. Catering to the modern urbanite, Tropicana Gardens offers a work, live, shop, play environment that is exciting yet homely by integrating the following components:Residential – 5 residential towers (Arnica, Bayberry, Cyperus, Dianthus, Edelweiss)Office – Tropicana Corporate Office Tower & Edelweiss Small Office Flexible Office (SOFO)Retail – Tropicana Gardens MallPublic Transportation – Surian MRT station (directly connected to Tropicana Gardens Mall)As an integrated development, Tropicana Gardens offers several amenities and perks for its residents from all walks of life. By integrating connectivity, inclusiveness and several green initiatives into the development, the draw for residents has grown exponentially since its establishment. On the local front, it is also a big draw for the young working adults, families with children as well as the retired looking for a peaceful and convenient locale.Phase 1 (Arnica Residences) was completed in 2016 followed by the rest of the phases (Bayberry, Cyperus, Dianthus and Tropicana Gardens Office Tower) in June 2020. The final phase, Edelweiss SOFO & Serviced Residences is open for sale now.",https://www.propertyguru.com.my/property-listing/project/edelweiss-sofo-serviced-residences-for-sale-by-tropicana-indah-sdn-bhd-34865888,https://my1-cdn.pgimgs.com/project-listing-project/34865888/PLPHO.228465035.V550/Edelweiss-Sofo-Serviced-Residences-Petaling-Jaya-Malaysia.jpg
Edelweiss Sofo & Serviced Residences,Service Residence,Leasehold,1102997.28,924,1193.72,3,2,Unfurnished,2019,"Lot 52581 Persiaran Surian, Petaling Jaya, Selangor",Tropicana Indah Sdn Bhd,"Tropicana Gardens is a mixed development consisting of five residential towers, one office tower and a retail mall.Located in the vibrant Tropicana Indah, Tropicana Gardens truly embodies the meaning of integrated development. Catering to the modern urbanite, Tropicana Gardens offers a work, live, shop, play environment that is exciting yet homely by integrating the following components:Residential – 5 residential towers (Arnica, Bayberry, Cyperus, Dianthus, Edelweiss)Office – Tropicana Corporate Office Tower & Edelweiss Small Office Flexible Office (SOFO)Retail – Tropicana Gardens MallPublic Transportation – Surian MRT station (directly connected to Tropicana Gardens Mall)As an integrated development, Tropicana Gardens offers several amenities and perks for its residents from all walks of life. By integrating connectivity, inclusiveness and several green initiatives into the development, the draw for residents has grown exponentially since its establishment. On the local front, it is also a big draw for the young working adults, families with children as well as the retired looking for a peaceful and convenient locale.Phase 1 (Arnica Residences) was completed in 2016 followed by the rest of the phases (Bayberry, Cyperus, Dianthus and Tropicana Gardens Office Tower) in June 2020. The final phase, Edelweiss SOFO & Serviced Residences is open for sale now.",https://www.propertyguru.com.my/property-listing/project/edelweiss-sofo-serviced-residences-for-sale-by-tropicana-indah-sdn-bhd-34865888,https://my1-cdn.pgimgs.com/project-listing-project/34865888/PLPHO.228465035.V550/Edelweiss-Sofo-Serviced-Residences-Petaling-Jaya-Malaysia.jpg
Edelweiss Sofo & Serviced Residences,Service Residence,Leasehold,1097003.75,925,1185.95,3,2,Unfurnished,2019,"Lot 52581 Persiaran Surian, Petaling Jaya, Selangor",Tropicana Indah Sdn Bhd,"Tropicana Gardens is a mixed development consisting of five residential towers, one office tower and a retail mall.Located in the vibrant Tropicana Indah, Tropicana Gardens truly embodies the meaning of integrated development. Catering to the modern urbanite, Tropicana Gardens offers a work, live, shop, play environment that is exciting yet homely by integrating the following components:Residential – 5 residential towers (Arnica, Bayberry, Cyperus, Dianthus, Edelweiss)Office – Tropicana Corporate Office Tower & Edelweiss Small Office Flexible Office (SOFO)Retail – Tropicana Gardens MallPublic Transportation – Surian MRT station (directly connected to Tropicana Gardens Mall)As an integrated development, Tropicana Gardens offers several amenities and perks for its residents from all walks of life. By integrating connectivity, inclusiveness and several green initiatives into the development, the draw for residents has grown exponentially since its establishment. On the local front, it is also a big draw for the young working adults, families with children as well as the retired looking for a peaceful and convenient locale.Phase 1 (Arnica Residences) was completed in 2016 followed by the rest of the phases (Bayberry, Cyperus, Dianthus and Tropicana Gardens Office Tower) in June 2020. The final phase, Edelweiss SOFO & Serviced Residences is open for sale now.",https://www.propertyguru.com.my/property-listing/project/edelweiss-sofo-serviced-residences-for-sale-by-tropicana-indah-sdn-bhd-34865888,https://my1-cdn.pgimgs.com/project-listing-project/34865888/PLPHO.228465035.V550/Edelweiss-Sofo-Serviced-Residences-Petaling-Jaya-Malaysia.jpg
