title,status,type,tenure,land_title,price,built_up_size,bedroom,bathroom,car_park,address,description,link
Acacia @ Meridin East,Open for Sale,2-sty Terrace/Link House,Freehold,Residential,498000.0,"1,838 sq. ft.",4,3,0,"Meridin East, Pasir Gudang, Johor","Key features:

 * Located in a master-planned township planned for community with 13,000 residential units in Pasir Gudang, Johor Bahru, Johor.
 * Surrounded with population of 560,000 in Pasir Gudang
 * Designed for optimal functionality
 * Freehold property
 * Guarded Community

Facilities:

 * 16km Jogging & Bicycle Lane
 * Children's Playground
 * 9-acre Mulberry Lake
 * Picnic Garden

Accessibilities:

 * Senai-Desaru Expressway (1km to the upcoming connecting road)
 * Pasir Gudang Highway (12km)
 * Pasir Gudang Industrial Hub (16km)
 * Tanjung Langsat Industrial Park (18km)
 * Johor Bahru East Coast Highway (18km)
 * Pengerang Integrated Petroleum Complex (77km)
 * Johor Bahru City (28km)
 * Customs, Immigration and Quarantine Complex (35km)

Nearby amenities:

1. Medical:

 * KPJ Johor Specialist Hospital (10.8km)
 * Regency Specialist Hospital (15km)

2. Education:

 * SJK (C) Ladang Grisek (4km)
 * UniKL (14km)
 * Foon Yew High School Masai (14km)
 * Repton International School (14 km)

3. Malls

 * Lotus’s Kota Masai (5km)
 * Econsave Taman Scientex (8km)
 * Kip Mart Masai (11 km)
 * Mydin Mall Taman Rinting (15 km)
 * Today's Mall Seri Alam (15 km)
 * Lotus’s Seri Alam (15km)
 * AEON Jusco Permas (23km)

4. Others:

 * UTC Pasir Gudang (11.8km)",https://www.iproperty.com.my/new-property/property/pasir-gudang/acacia-meridin-east/new-6056/
Ferringhi Residence 2,Open for Sale,Condominium,Freehold,Residential,788584.0,"1,494 sq. ft.",3,3,2,"Batu Ferringhi, Batu Ferringhi, Penang","Set on the beautifully preserved island of Penang, Ferringhi Residence 2 takes resort living to the next level. The resort-like setting of this development puts you right at the centre of paradise comfort – where tropical-themed facilities meet cosy living spaces.

https...",https://www.iproperty.com.my/new-property/property/batu-ferringhi/ferringhi-residence-2/new-5720/
Ferringhi Residence 2,Open for Sale,Condominium,Freehold,Residential,852655.0,"1,565 sq. ft.",4,4,2,"Batu Ferringhi, Batu Ferringhi, Penang","Set on the beautifully preserved island of Penang, Ferringhi Residence 2 takes resort living to the next level. The resort-like setting of this development puts you right at the centre of paradise comfort – where tropical-themed facilities meet cosy living spaces.

https...",https://www.iproperty.com.my/new-property/property/batu-ferringhi/ferringhi-residence-2/new-5720/
Ferringhi Residence 2,Open for Sale,Condominium,Freehold,Residential,643432.0,"1,208 sq. ft.",2,2,2,"Batu Ferringhi, Batu Ferringhi, Penang","Set on the beautifully preserved island of Penang, Ferringhi Residence 2 takes resort living to the next level. The resort-like setting of this development puts you right at the centre of paradise comfort – where tropical-themed facilities meet cosy living spaces.

https...",https://www.iproperty.com.my/new-property/property/batu-ferringhi/ferringhi-residence-2/new-5720/
Hazel @ Meridin East,Completed Project,2-sty Terrace/Link House,Freehold,Residential,487000.0,1964 sq. ft.,4,3,0,"Pasir Gudang, Johor","Key features:

 * Located in a master-planned township planned for community with 13,000 residential units in Pasir Gudang, Johor Bahru, Johor.
 * Surrounded with population of 560,000 in Pasir Gudang
 * Designed for optimal functionality
 * Freehold property
 * Guarded Community

Facilities:

 * 16km Jogging & Bicycle Lane
 * Children's Playground
 * 9-acre Mulberry Lake
 * Picnic Garden

Accessibilities:

 * Senai-Desaru Expressway (1km to the upcoming connecting road)
 * Pasir Gudang Highway (12km)
 * Pasir Gudang Industrial Hub (16km)
 * Tanjung Langsat Industrial Park (18km)
 * Johor Bahru East Coast Highway (18km)
 * Pengerang Integrated Petroleum Complex (77km)
 * Johor Bahru City (28km)
 * Customs, Immigration and Quarantine Complex (35km)

Nearby amenities:

1. Medical:

 * KPJ Johor Specialist Hospital (10.8km)
 * Regency Specialist Hospital (15km)

2. Education:

 * SJK (C) Ladang Grisek (4km)
 * UniKL (14km)
 * Foon Yew High School Masai (14km)
 * Repton International School (14 km)

3. Malls

 * Lotus’s Kota Masai (5km)
 * Econsave Taman Scientex (8km)
 * Kip Mart Masai (11 km)
 * Mydin Mall Taman Rinting (15 km)
 * Today's Mall Seri Alam (15 km)
 * Lotus’s Seri Alam (15km)
 * AEON Jusco Permas (23km)

4. Others:

 * UTC Pasir Gudang (11.8km)",https://www.iproperty.com.my/new-property/property/pasir-gudang/hazel-meridin-east/new-5819/
i-Parc @ Tanjung Pelepas (Detached Factory),Open for Sale,Detached factory,Freehold,Industrial,3528000.0,10000 sq. ft.,0,0,0,"Iskandar Puteri, Gelang Patah, Johor","i-Parc is the ultimate industrial renaissance, where premium spaces meet modern needs. It is designed for a myriad of light &  industrial activities in manufacturing, warehousing & distribution.",https://www.iproperty.com.my/new-property/property/gelang-patah/i-parc-tanjung-pelepas-detached-factory/new-5910/
i-Parc @ Tanjung Pelepas (Semi-D Factory),Open for Sale,Semi-D factory,Freehold,Industrial,1829000.0,5075 sq. ft.,0,0,0,"Iskandar Puteri, Gelang Patah, Johor","i-Parc is the ultimate industrial renaissance, where premium spaces meet modern needs. It is designed for a myriad of light &  industrial activities in manufacturing, warehousing & distribution.",https://www.iproperty.com.my/new-property/property/gelang-patah/i-parc-tanjung-pelepas-semi-d-factory/new-5912/
i-Parc @ Tanjung Pelepas (Semi-D Factory),Open for Sale,Semi-D factory,Freehold,Industrial,2094000.0,6475 sq. ft.,0,0,0,"Iskandar Puteri, Gelang Patah, Johor","i-Parc is the ultimate industrial renaissance, where premium spaces meet modern needs. It is designed for a myriad of light &  industrial activities in manufacturing, warehousing & distribution.",https://www.iproperty.com.my/new-property/property/gelang-patah/i-parc-tanjung-pelepas-semi-d-factory/new-5912/
M Aruna Phase 3 (Delphy),Open for Registration,2-sty Terrace/Link House,Leasehold,Residential,590000.0,"1,800 sq. ft.",4,3,2,"M Aruna, Rawang, Selangor","Serene living at its best amongst nature. Quaint gated residential community with a unique whimsical-styled central garden. Situated within the vibrant address of Rawang, it's the nearest landed home located next to the Kuala Lumpur city centre. Easy access to & from the highway.

Enjoy nature and scenic lifestyle at M Aruna, a 96.71-arce development comprising 2 storey link homes in a brand new guarded, fully residential community.

Highlights:
Thematic Park - A 2 acre Linear Park, a fairy tale thematic landscape home to a treehouse, hammocks, jogging track, bike challenging park and a half basketball court – the perfect place to leisurely unwind for both the young and the elderly

Guarded Community- Homes are guarded by 24 hours security patrolling

Low Density - Low-density development always provides you with a more relaxed ambience and potentially increases the capital growth  comparing to a higher density development

Quality Qlassic Assessment - Provides you with a standard quality assessment system on quality of workmanship of construction works

Practical Layout - Homes are in North-South direction helps to minimize direct sun and heat, and promote energy saving",https://www.iproperty.com.my/new-property/property/rawang/m-aruna-phase-3-delphy/new-6291/
M Astra,Open for Registration,Serviced Residence,Leasehold,Commercial,399000.0,850 sq. ft.,3,2,0,"Setapak, Kuala Lumpur","Weave together the dichotomy between best of city living and owning the breath-taking views of verdant outdoors - and you have and urban community that takes contemporary living to the next level.

Experience Modern Living nestled in comfort, safety, and seamless digital convenience, when you become part of the M Astra community.",https://www.iproperty.com.my/new-property/property/setapak/m-astra/new-6298/
M PANORA,Open for Registration,2-sty Terrace/Link House,Freehold,Residential,708800.0,1770,4,3,2,"M PANORA, Rawang, Selangor","M Panora is a Freehold, Gated & Guarded strata landed residential development located in Rawang, that sits on a 45.83-acre land, and has an estimated gross development value of RM300 million.

M Panora presents with a wide and elegant entrance Archway Guardhouse facing the panaromic view of lush greenery, welcoming residents and visitors alike to the area. The project also offers residents to live in a Gated & Guarded environment by providing features like security perimeter fencing and CCTV system, RFID system access with card, as well as round-the-clock security guard patrol.

The project is known for its low-density development with 396 units of double storey link homes (24’x65’) within the township – its only 9 units per acre. M Panora comprises of two unit types with 4 bedrooms and 3 bathrooms, with a built-up ranging from 1,770 sq ft to 2,026 sq ft. With indicatively priced from RM708,800 onwards.

M Panora homes are furnish over a practical layout and the flexibility for renovation in the future. Each house can hold out a 24-foot-wide frontage – having a bigger car porch space which could fit in 2 cars easily.

The concept behind M Panora is to emulate an inspiring living environment, which promotes Zen Lifestyle through heavily integrating natural aspects into its design and nature. This is in addition to the elevated home living experience which improves ventilation and provides better scenic view which M Panora presents - “Panoramic Façade, Elevated Living”.

The homes are orientated facing North-west and South-East and carefully designed to shade and protect from the morning and afternoon sun. Besides, M Panora homes is enclave with 15-acres or approximately 31% of lush greenery in the whole development, There is a 5 acres of themed garden consist of Zen & Fun Spaces, catering for all generations of residents living in M Panora. The concept which derived from Asian countries that poses four seasons in its own way, also incorporates a design that mixes the need of all generations as part of the development.

M Panora will have distinctive spaces namely Zen Residence, Paradise Garden, Pine Forest and Green Avenues, which are carefully crafted spaces to cater for all generations. These spaces include a Zen Garden, Swing Pavilion, Labyrinth/Meditation Garden, Pedestrian Network Track for Jogging, Walking or Cycling, Adventure Playground, Picnic Dining Area, Kick-about Lawn, Reflexology Path and a Bird Song Uguisu Pavilion – allowing residents to spend quality time with their friends and family.

On the whole, M Panora will be an ideal choice for homebuyers who are looking to upgrade to a bigger home for their family, multi-generation families with older parents staying together, newlyweds who yet looking for a lifestyle space. The mid-range product of M Panora is also targeting those existing homeowners and new homebuyers from areas such as Rawang, Sg Buluh, Kepong, Selayang, PJ, Damansara and Kota Damansara.",https://www.iproperty.com.my/new-property/property/rawang/m-panora/new-6396/
